ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region2,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,CZE,Czechia,Teplice,24.40469343,2016,1 Urban-Background,Measured,18.70175839,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.64527893,13.85124969,49640,High income,Eur_HI,2018,1 old database,0.989640255,0.997040073,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trebic,22.09142536,2013,"1 N.A., 1 Suburban-Background",Measured,17.21997919,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.22344017,15.86577797,36998,High income,Eur_HI,2018,2 old database,0.977054795,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trebic,22.35239816,2014,"1 N.A., 1 Suburban-Background",Measured,17.4234041,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.22344017,15.86577797,36998,High income,Eur_HI,2018,2 old database,0.997888128,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trebic,20.60032312,2015,1 Suburban-Background,Measured,16.05768437,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.22343826,15.86577797,36998,High income,Eur_HI,2018,1 old database,0.953881279,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trebic,19.33160183,2016,1 Suburban-Background,Measured,15.0687326,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.22343826,15.86577797,36998,High income,Eur_HI,2018,1 old database,0.942395264,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,<20,green
NA,CZE,Czechia,Trinec,34.55757524,2013,"2 N.A., 1 Suburban-Background, 1 Urban-Background",Measured,30.54739878,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.67024613,18.66041803,36263,High income,Eur_HI,2018,4 old database,0.987614155,0.989840183,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,25-<35,darkorange,30-<50,darkred
NA,CZE,Czechia,Trinec,30.78649473,2014,"2 N.A., 1 Suburban-Background, 1 Urban-Background",Measured,27.56314795,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.67024613,18.66041803,36263,High income,Eur_HI,2018,4 old database,0.995091324,0.995605023,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,25-<35,darkorange,30-<50,darkred
NA,CZE,Czechia,Trinec,28.05722013,2015,"1 Suburban-Background, 1 Urban-Background",Measured,24.69636563,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.67024613,18.66041851,36263,High income,Eur_HI,2018,2 old database,0.985730594,0.985958904,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trinec,28.28152649,2016,"1 Suburban-Background, 1 Urban-Background",Measured,23.53669197,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.67024613,18.66041851,36263,High income,Eur_HI,2018,2 old database,0.982240438,0.989754098,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trutnov,22.3087892,2013,2 N.A.,Measured,17.38941149,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.58181441,15.89395609,30312,High income,Eur_HI,2018,2 old database,0.984474886,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trutnov,22.69128077,2014,2 N.A.,Measured,17.6875587,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.58181441,15.89395609,30312,High income,Eur_HI,2018,2 old database,0.997089041,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Trutnov,23.613756,2016,1 Urban-Background,Measured,18.40661616,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.56587982,15.90392685,30312,High income,Eur_HI,2018,1 old database,0.994763206,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Uherske Hradiste,32.30473125,2013,"1 N.A., 1 Urban-Traffic",Measured,25.18111851,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.0679493,17.46684933,25818,High income,Eur_HI,2018,2 old database,0.987956621,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,CZE,Czechia,Uherske Hradiste,29.41007639,2014,"1 N.A., 1 Urban-Traffic",Measured,22.92477264,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.0679493,17.46684933,25818,High income,Eur_HI,2018,2 old database,0.998630137,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Uherske Hradiste,29.03252786,2015,1 Urban-Traffic,Measured,22.63047846,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.0679512,17.46684837,25818,High income,Eur_HI,2018,1 old database,0.983105023,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Uherske Hradiste,28.72339868,2016,1 Urban-Traffic,Measured,22.38951628,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.0679512,17.46684837,25818,High income,Eur_HI,2018,1 old database,0.957991803,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Labem,26.78829097,2013,"3 N.A., 1 Suburban-Background, 1 Urban-Background",Measured,18.13290459,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.67447281,14.03327789,94852,High income,Eur_HI,2018,5 old database,0.993744292,0.994634703,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Labem,29.16502272,2014,"3 N.A., 1 Suburban-Background, 1 Urban-Background",Measured,18.67811706,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.67447281,14.03327789,94852,High income,Eur_HI,2018,5 old database,0.985890411,0.994349315,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Labem,25.8841157,2015,"1 Suburban-Background, 1 Urban-Background",Measured,15.35787389,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.67230988,14.04212904,94852,High income,Eur_HI,2018,2 old database,0.985216895,0.983105023,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Labem,23.82197075,2016,"1 Suburban-Background, 1 Urban-Background, 1 Urban-Traffic",Measured,14.73064979,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.67591477,14.02737713,94852,High income,Eur_HI,2018,3 old database,0.990664845,0.989867942,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,CZE,Czechia,Usti Nad Orlici,21.39476054,2013,"1 N.A., 1 Rural-Near_city-Background",Measured,16.67693802,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.98035431,16.42212201,15192,High income,Eur_HI,2018,2 manual,0.997260274,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Orlici,20.43323721,2014,"1 N.A., 1 Rural-Near_city-Background",Measured,15.92744307,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.98035431,16.42212201,15192,High income,Eur_HI,2018,2 manual,0.997260274,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Usti Nad Orlici,18.57692307,2016,1 Rural-Near_city-Background,Measured,14.4804703,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.98035431,16.42212296,15192,High income,Eur_HI,2018,1 manual,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,CZE,Czechia,Valasske Mezirici,27.17972084,2016,1 Urban-Background,Measured,21.42613636,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.47205734,17.96697617,23700,High income,Eur_HI,2018,1 manual,0.986908015,0.981785064,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Velichovky,24.00150952,2013,"1 N.A., 1 Rural-Near_city-Background",Measured,18.708865,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.35421181,15.83853579,747,High income,Eur_HI,2018,2 manual,0.941095891,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Velichovky,24.56022506,2014,"1 N.A., 1 Rural-Near_city-Background",Measured,19.14437651,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.35421181,15.83853579,747,High income,Eur_HI,2018,2 manual,0.947945206,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Velichovky,21.88333333,2016,1 Rural-Near_city-Background,Measured,17.05777416,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.35421371,15.83853531,747,High income,Eur_HI,2018,1 manual,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vodnany,27.33945156,2013,"1 N.A., 1 Suburban-Background",Measured,21.31074747,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.1466713,14.1716671,7147,High income,Eur_HI,2018,2 old database,0.906849315,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vodnany,24.22516918,2014,"1 N.A., 1 Suburban-Background",Measured,18.88320479,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.1466713,14.1716671,7147,High income,Eur_HI,2018,2 old database,0.964383562,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vodnany,21.73671232,2016,1 Suburban-Background,Measured,16.94348499,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.1466713,14.1716671,7147,High income,Eur_HI,2018,1 old database,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vsetin,27.50395291,2013,"1 N.A., 1 Suburban-Background",Measured,21.43897414,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.34444809,17.99606705,26638,High income,Eur_HI,2018,2 old database,0.928767124,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vsetin,22.57142857,2014,"1 N.A., 1 Suburban-Background",Measured,17.59413547,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.34444809,17.99606705,26638,High income,Eur_HI,2018,2 old database,0.930136987,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vsetin,24.69041095,2016,1 Suburban-Background,Measured,19.24585472,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.34444809,17.99601173,26638,High income,Eur_HI,2018,1 old database,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vyskov,23.26829268,2013,"1 N.A., 1 Suburban-Background",Measured,18.13733199,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.2809639,16.97962284,506,High income,Eur_HI,2018,2 old database,0.947945206,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Vyskov,20.96164383,2016,1 Suburban-Background,Measured,16.33932917,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.2809639,16.97962379,506,High income,Eur_HI,2018,1 old database,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Zlin,28.32398475,2013,"1 N.A., 1 Suburban-Background",Measured,21.68360642,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.23290444,17.66717529,77489,High income,Eur_HI,2018,2 old database,0.987100457,0.980479452,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Zlin,24.34052891,2014,"1 N.A., 1 Suburban-Background",Measured,19.2143219,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.23290444,17.66717529,77489,High income,Eur_HI,2018,2 old database,0.994121005,0.993093607,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Zlin,22.50413538,2015,1 Suburban-Background,Measured,15.83008258,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.23290634,17.66717529,77489,High income,Eur_HI,2018,1 old database,0.973059361,0.898515982,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Zlin,23.81797832,2016,1 Suburban-Background,Measured,19.57006706,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.23290634,17.66717529,77489,High income,Eur_HI,2018,1 old database,0.966302368,0.967554645,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Znojmo,23.1103492,2013,"1 N.A., 1 Suburban-Background",Measured,19.93583119,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.84295654,16.06012726,34122,High income,Eur_HI,2018,2 old database,0.973972603,0.938413242,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Znojmo,23.61781415,2014,"1 N.A., 1 Suburban-Background",Measured,18.4752564,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.84295654,16.06012726,34122,High income,Eur_HI,2018,2 old database,0.990011416,0.922716895,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Znojmo,22.43614124,2015,1 Suburban-Background,Measured,16.81719126,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.84295654,16.06012726,34122,High income,Eur_HI,2018,1 old database,0.989269406,0.852283105,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,CZE,Czechia,Znojmo,19.84682687,2016,1 Suburban-Background,Measured,15.6438562,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.84295654,16.06012726,34122,High income,Eur_HI,2018,1 old database,0.97586521,0.984858834,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,<20,green
NA,DEU,Germany,Aachen,18.0465,2013,1 Urban,Measured,13.9607,Measured,The European Environment Agency (EEA),50.754704,6.093923,259160,High income,Eur_HI,2018,1 old database,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aachen,21.1675,2014,2 Urban,Measured,11.5863,Measured,The European Environment Agency (EEA),50.7639175,6.094849,259160,High income,Eur_HI,2018,2 old database,0.989355023,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Aachen,19.9838,2015,2 Urban,Measured,10.9492,Measured,The European Environment Agency (EEA),50.7639175,6.094849,259160,High income,Eur_HI,2018,2 old database,0.993664384,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aachen,19.66004401,2016,"1 Urban-Background, 2 Urban-Traffic",Measured,13.75262042,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.76698867,6.095157667,259160,High income,Eur_HI,2018,3 old database,0.987135701,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aalen,17.5771,2013,1 Suburban,Measured,12.29555663,Converted,The European Environment Agency (EEA),48.847917,10.096292,66319,High income,Eur_HI,2018,1 old database,0.978652968,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aalen,15.9238,2014,1 Suburban,Measured,11.13903799,Converted,The European Environment Agency (EEA),48.847917,10.096292,66319,High income,Eur_HI,2018,1 old database,0.956792237,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aalen,16.8952,2015,1 Suburban,Measured,11.81855303,Converted,The European Environment Agency (EEA),48.847917,10.096292,66319,High income,Eur_HI,2018,1 old database,0.979623288,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Aalen,15.93591102,2016,2 Suburban-Background,Measured,11.14750991,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.847917,10.096292,66319,High income,Eur_HI,2018,2 old database,0.986509563,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Alt Zauche-Wusswerk,19.7201,2014,1 Rural-Regional,Measured,13.79463087,Converted,The European Environment Agency (EEA),51.897598,14.057064,546,High income,Eur_HI,2018,1 manual,0.988242009,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Alt Zauche-Wusswerk,19.3415,2015,1 Rural-Regional,Measured,13.52979209,Converted,The European Environment Agency (EEA),51.897598,14.057064,546,High income,Eur_HI,2018,1 manual,0.983105023,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Alt Zauche-Wusswerk,16.16950845,2016,2 Rural-Regional-Background,Measured,11.31091629,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.897598,14.057064,546,High income,Eur_HI,2018,2 manual,0.992087887,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Altenburg,20.5573,2013,"1 N.A., 1 Urban",Measured,14.38027014,Converted,The European Environment Agency (EEA),50.987758,12.437621,34090,High income,Eur_HI,2018,2 old database,0.990639269,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Altenburg,21.0842,2014,"1 N.A., 1 Urban",Measured,14.74884794,Converted,The European Environment Agency (EEA),50.987758,12.437621,34090,High income,Eur_HI,2018,2 old database,0.982305936,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Altenburg,16.9007,2015,"1 N.A., 1 Urban",Measured,11.82240039,Converted,The European Environment Agency (EEA),50.987758,12.437621,34090,High income,Eur_HI,2018,2 old database,0.995319635,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Altenburg,15.54884891,2016,1 Urban-Background,Measured,10.8767517,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.987758,12.437621,34090,High income,Eur_HI,2018,1 old database,0.993397086,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Andechs,12.3243,2013,1 Rural-Regional,Measured,10.3014,Measured,The European Environment Agency (EEA),47.968753,11.220172,3284,High income,Eur_HI,2018,1 manual,NA,0.971118722,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Andechs,10.3126,2014,1 Rural-Regional,Measured,8.1954,Measured,The European Environment Agency (EEA),47.968753,11.220172,3284,High income,Eur_HI,2018,1 manual,0.981050228,0.974429224,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Andechs,11.9561,2015,1 Rural-Regional,Measured,8.7434,Measured,The European Environment Agency (EEA),47.968753,11.220172,3284,High income,Eur_HI,2018,1 manual,0.991552511,0.975,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Andechs,11.58242892,2016,1 Rural-Regional-Background,Measured,7.89314515,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.968753,11.220172,3284,High income,Eur_HI,2018,1 manual,0.957081057,0.988160291,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Annaberg-Buchholz,19.0631,2014,1 N.A.,Measured,14.1356,Measured,The European Environment Agency (EEA),50.570872,12.997278,21105,High income,Eur_HI,2018,1 old database,0.994520548,0.994520548,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Ansbach,23.0634,2013,1 Urban,Measured,16.13334058,Converted,The European Environment Agency (EEA),49.304889,10.572297,39491,High income,Eur_HI,2018,1 old database,0.992351598,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Ansbach,20.4237,2014,1 Urban,Measured,12.8001,Measured,The European Environment Agency (EEA),49.304889,10.572297,39491,High income,Eur_HI,2018,1 old database,0.997260274,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Ansbach,19.6485,2015,1 Urban,Measured,13.0237,Measured,The European Environment Agency (EEA),49.304889,10.572297,39491,High income,Eur_HI,2018,1 old database,0.993493151,0.992922374,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Ansbach,17.50457656,2016,1 Urban-Traffic,Measured,11.90196565,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.304889,10.572297,39491,High income,Eur_HI,2018,1 old database,0.988046448,0.994421676,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
